order_id,customer_id,order_date,total_amount,order_status
707,457,2025-05-31,27.59,Completed
708,2998,2025-05-31,88.01,Completed
709,383,2023-08-09,86.72,Completed
710,2583,2023-05-06,19.13,Completed
711,1063,2023-01-19,34.98,Completed
712,1591,2023-06-11,53.29,Completed
713,1866,2024-01-21,68.91,Completed
714,47,2023-11-24,38.8,Completed
715,746,2023-08-22,24.3,Completed
716,539,2023-07-18,187.66,Completed
717,1408,2025-05-31,114.48,Completed
718,1072,2023-11-02,146.66,Completed
719,679,2023-01-04,117.14,Completed
720,984,2024-06-13,103.82,Cancelled
721,2044,2024-01-21,68.03,Completed
722,1807,2023-03-17,176.98,Completed
723,1654,2024-06-26,96.99,Completed
724,45,2023-01-09,173.5,Completed
725,275,2024-07-23,16.31,Completed
726,232,2023-03-13,161.28,Completed
727,86,2025-05-31,49.03,Completed
728,1779,2023-11-12,190.12,Completed
729,177,2023-01-05,240.62,Completed
730,1770,2025-03-12,187.19,Completed
731,1614,2025-02-06,108.66,Completed
732,2686,2024-09-26,49.77,Cancelled
733,588,2023-12-07,29.97,Completed
734,603,2023-04-19,100.27,Completed
735,2686,2024-03-26,49.11,Completed
736,1257,2025-04-09,80.44,Completed
737,2162,2023-10-27,16.53,Completed
738,1532,2023-01-31,84.74,Completed
739,2660,2025-05-31,15.55,Completed
740,2199,2024-05-12,110.73,Completed
741,584,2025-05-31,183.55,Completed
742,2418,2023-04-02,144.91,Completed
743,1191,2023-04-11,164.52,Completed
744,2120,2023-02-16,13.33,Completed
745,860,2023-04-15,463.63,Pending
746,2401,2023-02-20,230.64,Completed
747,1035,2023-05-21,115.76,Completed
748,810,2024-01-18,95.42,Completed
749,2789,2025-01-24,72.93,Pending
750,638,2023-02-14,96.19,Completed
751,153,2023-03-17,141.84,Completed
752,1186,2023-05-31,42.52,Completed
753,1814,2023-07-05,166.08,Completed
754,2434,2025-05-31,64.54,Completed
755,2739,2023-04-24,32.5,Completed
756,139,2023-03-02,183.42,Completed
757,2254,2025-05-31,120.22,Completed
758,2144,2025-05-31,109.2,Completed
759,726,2024-11-08,202.39,Completed
760,1605,2023-07-31,7.22,Completed
761,1380,2025-05-31,103.56,Completed
762,2366,2023-09-12,65.91,Completed
763,2560,2024-11-21,33.59,Completed
764,19,2023-09-09,23.6,Completed
765,1437,2023-10-17,38.13,Completed
766,1962,2025-05-16,125.94,Pending
767,2455,2023-01-01,71.5,Completed
768,1852,2023-05-22,132.91,Completed
769,1426,2024-03-30,50.5,Completed
770,863,2025-05-31,242.52,Completed
771,101,2023-01-06,58.64,Completed
772,593,2023-10-02,47.98,Completed
773,2743,2023-11-17,151.66,Completed
774,2066,2025-05-31,136.33,Completed
775,1179,2024-06-10,86.26,Completed
776,2177,2023-03-01,89.69,Completed
777,1934,2023-12-24,214.72,Completed
778,1339,2023-03-15,184.62,Pending
779,366,2024-07-24,63.15,Completed
780,2510,2023-07-18,231.14,Completed
781,1185,2024-04-21,37.49,Cancelled
782,1956,2025-05-31,7.65,Completed
783,1655,2024-11-21,70.26,Completed
784,2983,2024-12-02,186.97,Cancelled
785,332,2023-05-26,153.42,Completed
786,685,2024-01-29,37.12,Completed
787,1689,2023-04-02,57.55,Completed
788,911,2023-04-21,23.04,Completed
789,2068,2024-06-26,49.31,Completed
790,546,2023-08-19,44.89,Completed
791,2620,2025-05-31,297.73,Completed
792,2047,2023-10-22,117.46,Completed
793,2510,2023-02-01,76.83,Completed
794,1182,2023-08-24,5.62,Completed
795,2957,2023-03-05,337.55,Completed
796,605,2025-05-31,23.35,Completed
797,1754,2023-01-11,113.62,Completed
798,2371,2023-12-30,17.07,Completed
799,2137,2023-07-19,10.92,Completed
800,2011,2024-02-16,92.87,Completed
801,2221,2023-12-08,65.28,Completed
802,40,2025-05-31,51.78,Completed
803,2000,2023-03-30,95.72,Completed
804,934,2023-02-26,67.37,Cancelled
805,203,2025-05-31,305.63,Cancelled
806,1583,2025-05-31,50.01,Completed
807,243,2023-07-13,134.23,Completed
808,1530,2025-05-31,37.44,Completed
809,2136,2023-07-04,59.19,Completed
810,2722,2024-01-22,83.49,Completed
811,1931,2024-04-29,22.89,Completed
812,2580,2025-05-31,79.5,Completed
813,660,2023-03-24,11.77,Completed
814,713,2023-06-03,48.96,Completed
815,1175,2023-12-15,67.92,Completed
816,1124,2023-04-17,38.86,Completed
817,247,2024-01-18,67.25,Completed
818,2673,2024-10-25,17.14,Completed
819,731,2025-05-31,130.05,Completed
820,1561,2023-06-30,54.69,Cancelled
821,985,2023-03-25,17.21,Completed
822,496,2024-05-24,177.04,Completed
823,1313,2024-05-26,67.53,Completed
824,2463,2023-09-11,37.96,Completed
825,2663,2024-02-01,94.87,Pending
826,2127,2024-12-06,41.61,Completed
827,1409,2024-08-05,21.69,Completed
828,2576,2024-05-07,169.52,Completed
829,1083,2024-04-22,150.1,Completed
830,2754,2024-07-21,45.74,Completed
831,2685,2024-02-16,5.78,Cancelled
832,899,2023-02-08,168.59,Cancelled
833,2959,2024-01-21,49.08,Completed
834,544,2025-05-31,404.02,Completed
835,2738,2023-01-17,26.48,Completed
836,1903,2023-08-13,87.41,Completed
837,219,2023-08-08,13.65,Completed
838,995,2023-05-10,165.92,Completed
839,1980,2024-01-12,67.55,Completed
840,2151,2023-03-24,63.96,Completed
841,2008,2025-05-31,51.4,Completed
842,884,2023-03-16,5.52,Completed
843,2678,2025-05-31,51.13,Pending
844,2803,2023-01-06,117.64,Completed
845,1143,2023-10-22,12.24,Pending
846,7,2023-01-17,86.25,Completed
847,2436,2025-05-31,43.26,Completed
848,1546,2024-12-07,36.83,Completed
849,828,2023-04-23,38.89,Completed
850,1305,2023-03-07,308.01,Completed
851,2090,2023-04-15,72.63,Completed
852,96,2023-02-05,68.37,Completed
853,1528,2023-04-30,72.42,Pending
854,2294,2023-02-01,110.75,Cancelled
855,114,2025-04-23,32.58,Cancelled
856,2592,2025-04-24,153.14,Completed
857,330,2023-12-17,10.68,Completed
858,1241,2025-05-31,210.88,Completed
859,2320,2023-07-09,14.47,Completed
860,1969,2023-03-28,83.48,Completed
861,2309,2023-06-09,59.72,Completed
862,717,2023-02-28,93.58,Completed
863,264,2025-01-31,88.21,Completed
864,2849,2024-09-21,83.01,Pending
865,318,2023-04-03,110.04,Completed
866,1738,2023-12-14,80.22,Completed
867,2208,2023-05-26,118.01,Cancelled
868,2525,2023-03-03,41.44,Completed
869,641,2023-05-04,106.78,Completed
870,859,2024-02-08,36.81,Completed
871,148,2024-04-08,65.94,Completed
872,1847,2023-04-02,95.31,Completed
873,1471,2024-10-16,73.73,Completed
874,975,2024-01-12,32.63,Completed
875,1286,2023-09-05,40.16,Completed
876,52,2024-04-02,120.6,Completed
877,258,2023-06-28,98.15,Completed
878,1020,2023-05-15,137.56,Completed
879,248,2025-05-31,54.51,Completed
880,1913,2025-05-31,192.18,Cancelled
881,288,2023-10-12,62.86,Completed
882,1278,2024-02-12,103.85,Completed
883,947,2024-04-16,81.64,Completed
884,1733,2024-04-14,33.78,Completed
885,2262,2023-11-27,203.21,Completed
886,1116,2023-06-15,84.59,Completed
887,544,2025-05-31,25.38,Completed
888,2280,2023-12-30,116.28,Pending
889,643,2025-05-31,151.28,Completed
890,13,2025-02-15,7.01,Completed
891,838,2024-04-06,49.75,Completed
892,2581,2024-06-30,131.84,Completed
893,1550,2025-05-31,65.39,Completed
894,839,2024-03-15,168.62,Completed
895,2667,2023-10-06,100.78,Completed
896,2454,2023-09-15,43.85,Cancelled
897,1664,2025-05-31,145.05,Completed
898,1568,2024-09-05,204.59,Completed
899,288,2024-05-05,23.18,Completed
900,2474,2023-02-14,42.16,Completed
901,436,2024-01-26,35.95,Cancelled
902,990,2023-04-03,35.01,Cancelled
903,2129,2023-08-06,33.56,Completed
904,2406,2023-12-25,76.46,Pending
905,2750,2023-01-04,46.86,Completed
906,255,2025-05-23,115.35,Pending
907,1877,2023-09-12,184.1,Completed
908,2010,2024-03-05,31.85,Completed
909,1835,2023-04-10,57.44,Pending
910,2947,2024-06-16,40.94,Completed
911,166,2023-06-13,102.78,Completed
912,465,2023-11-16,118.29,Completed
913,256,2023-06-21,90.12,Completed
914,423,2024-03-31,98.43,Completed
915,198,2025-04-16,227.78,Completed
916,1237,2024-03-27,97.84,Completed
917,557,2023-03-28,38.99,Completed
918,1838,2023-05-07,134.78,Completed
919,2931,2023-11-22,83.85,Cancelled
920,1896,2023-05-20,27.53,Completed
921,2573,2023-04-06,52.43,Completed
922,1289,2023-01-22,66.1,Completed
923,1977,2023-02-18,96.37,Pending
924,1349,2024-01-02,52.58,Completed
925,555,2023-04-06,52.22,Pending
926,7,2023-10-31,49.25,Completed
927,1766,2024-03-28,151.3,Cancelled
928,2092,2023-05-07,147.2,Completed
929,735,2025-05-31,14.59,Completed
930,1604,2023-05-11,97.3,Pending
931,1658,2023-03-19,37.03,Completed
932,2637,2023-09-26,14.34,Pending
933,812,2023-09-15,185.04,Completed
934,1999,2025-05-10,124.02,Cancelled
935,1229,2023-01-22,104.32,Completed
936,1963,2023-05-21,55.77,Completed
937,491,2025-05-31,51.34,Completed
938,318,2024-09-18,81.11,Completed
939,1195,2023-01-02,159.33,Completed
940,218,2023-11-27,74.04,Completed
941,2549,2023-05-04,25.54,Completed
942,1841,2025-05-31,140.79,Completed
943,1217,2025-05-31,85.94,Completed
944,333,2025-05-31,37.62,Completed
945,1177,2023-01-05,111.36,Completed
946,2004,2025-05-31,220.01,Completed
947,2601,2023-06-24,123.75,Completed
948,2264,2024-03-28,47.37,Pending
949,1067,2023-09-20,231.94,Completed
950,1649,2023-07-12,174.89,Pending
951,2791,2023-05-29,6.97,Completed
952,2984,2023-09-03,201.64,Pending
953,2462,2023-06-05,139.35,Completed
954,2670,2025-05-31,76.47,Completed
955,1674,2023-09-11,94.2,Completed
956,2665,2025-05-31,84.96,Completed
957,2364,2023-07-24,21.57,Completed
958,2815,2023-05-13,113.9,Completed
959,2547,2024-12-30,18.56,Completed
960,349,2023-11-20,104.43,Completed
961,2123,2023-03-20,296.19,Completed
962,2281,2025-05-31,73.26,Cancelled
963,2961,2025-05-31,45.08,Completed
964,2772,2024-05-28,183.67,Completed
965,2618,2025-05-31,145.23,Completed
966,38,2024-05-08,26.32,Cancelled
967,2310,2024-03-05,130.76,Cancelled
968,212,2025-02-09,48.05,Cancelled
969,1674,2023-01-31,172.03,Completed
970,991,2023-09-15,72.15,Completed
971,785,2023-09-05,186.94,Completed
972,2254,2024-03-03,40.78,Completed
973,5,2023-07-07,38.04,Completed
974,1643,2023-09-24,39.34,Pending
975,1267,2025-04-14,218.58,Completed
976,148,2025-05-31,11.61,Completed
977,1710,2023-10-19,81.02,Completed
978,1347,2024-06-22,41.75,Completed
979,2435,2023-12-16,101.27,Completed
980,1675,2025-05-31,19.32,Completed
981,1969,2023-05-14,148.23,Completed
982,428,2025-05-27,127.27,Completed
983,369,2023-11-15,184.47,Completed
984,648,2023-09-26,161.98,Completed
985,1471,2025-05-31,51.07,Completed
986,2598,2023-06-10,233.13,Completed
987,539,2023-02-07,59.74,Completed
988,1303,2024-05-05,82.4,Completed
989,1144,2023-05-15,157.88,Pending
990,1895,2024-03-28,263.11,Completed
991,2525,2023-01-26,160.56,Completed
992,1089,2023-12-30,79.43,Completed
993,1610,2023-04-30,151.34,Completed
994,1327,2023-02-04,159.72,Completed
995,174,2023-01-26,161.61,Completed
996,1924,2025-05-31,318.83,Completed
997,1284,2023-05-16,257.97,Completed
998,2121,2024-01-20,63.27,Completed
999,1103,2023-10-19,140.63,Completed
1000,1068,2023-07-18,50.38,Pending
1001,745,2023-12-11,71.57,Completed
1002,2491,2023-12-28,141.45,Completed
1003,2127,2025-03-10,34.18,Completed
1004,2187,2023-08-04,88.54,Completed
1005,1926,2023-07-11,185.73,Completed
1006,2863,2024-05-15,81.0,Completed
1007,883,2023-07-24,85.38,Completed
1008,1902,2023-11-12,121.63,Completed
1009,1860,2023-03-25,203.8,Completed
1010,2773,2023-05-28,59.74,Cancelled
1011,2561,2023-04-09,115.29,Completed
1012,696,2025-03-20,67.84,Completed
1013,2775,2024-12-05,25.15,Completed
1014,77,2023-08-08,97.9,Completed
1015,1948,2023-09-13,38.37,Completed
1016,2578,2023-08-21,83.23,Completed
1017,1879,2023-04-05,46.79,Pending
1018,1244,2024-11-04,94.29,Pending
1019,1609,2025-02-16,91.88,Completed
1020,1013,2024-02-19,121.71,Completed
1021,190,2024-08-20,93.63,Completed
1022,875,2024-04-10,15.79,Cancelled
1023,262,2023-02-17,45.86,Pending
1024,2192,2023-12-19,44.45,Pending
1025,2689,2023-07-07,97.98,Completed
1026,2326,2023-04-20,39.38,Cancelled
1027,2862,2024-04-26,194.37,Completed
1028,1726,2025-05-31,43.26,Completed
1029,2355,2025-05-31,30.35,Completed
1030,2655,2024-01-15,105.91,Pending
1031,2598,2024-05-06,71.77,Completed
1032,300,2024-04-09,49.36,Completed
1033,2395,2024-06-07,71.19,Completed
1034,1447,2023-05-05,82.03,Completed
1035,426,2023-03-18,46.96,Cancelled
1036,42,2023-08-19,113.98,Completed
1037,2364,2023-10-04,82.75,Completed
1038,638,2024-09-26,99.09,Completed
1039,1849,2024-03-05,148.64,Completed
1040,2125,2023-12-20,122.06,Completed
1041,96,2023-11-01,12.2,Completed
1042,2867,2023-04-22,74.3,Completed
1043,737,2023-07-25,51.11,Pending
1044,1647,2023-02-21,32.3,Completed
1045,2798,2023-01-30,80.31,Completed
1046,205,2023-01-06,157.88,Completed
1047,1312,2023-02-10,8.39,Completed
1048,2984,2024-02-03,64.22,Completed
1049,655,2025-05-31,28.08,Completed
1050,2363,2023-01-13,99.55,Completed
1051,1393,2024-11-04,16.3,Completed
1052,1276,2024-04-27,81.27,Completed
1053,1357,2025-05-12,91.18,Completed
1054,744,2025-05-31,26.87,Completed
1055,2343,2025-01-08,114.6,Completed
1056,2879,2024-12-05,27.71,Completed
1057,2690,2023-02-09,87.42,Completed
1058,285,2023-07-15,150.65,Completed
1059,1341,2024-02-27,115.65,Completed
1060,512,2023-01-08,55.44,Completed
1061,29,2023-10-11,49.63,Completed
1062,542,2023-01-04,150.85,Completed
1063,2263,2024-08-19,94.18,Completed
1064,627,2023-05-17,95.54,Cancelled
1065,2012,2024-09-11,43.97,Completed
1066,215,2023-10-16,56.56,Completed
1067,1188,2023-02-20,123.73,Pending
1068,2269,2025-05-31,99.84,Completed
1069,1024,2024-06-11,118.42,Completed
1070,1748,2024-07-21,139.29,Completed
1071,2309,2023-04-26,206.6,Completed
1072,1838,2023-03-01,78.53,Cancelled
1073,1024,2025-05-31,172.77,Completed
1074,1641,2023-07-07,97.59,Completed
1075,566,2023-04-28,111.71,Pending
1076,801,2025-05-31,117.98,Pending
1077,1279,2023-10-02,176.7,Completed
1078,1302,2024-04-12,67.44,Pending
1079,646,2023-05-17,83.55,Completed
1080,989,2025-05-31,104.31,Completed
1081,992,2023-10-11,142.35,Completed
1082,629,2023-09-01,77.2,Pending
1083,1775,2023-01-30,43.67,Completed
1084,2526,2024-06-26,109.79,Completed
1085,1518,2023-12-10,38.5,Completed
1086,2430,2025-05-31,92.6,Completed
1087,819,2023-03-02,88.25,Completed
1088,2422,2023-08-07,87.86,Completed
1089,2601,2023-05-10,136.65,Completed
1090,2810,2024-04-30,79.11,Completed
1091,1347,2023-02-02,170.93,Completed
1092,2140,2025-05-31,81.17,Completed
1093,377,2024-07-05,83.52,Completed
1094,1105,2023-07-31,192.22,Completed
1095,1666,2023-07-22,92.57,Completed
1096,2651,2023-10-16,55.99,Completed
1097,2148,2024-06-11,14.84,Completed
1098,1614,2024-01-30,50.28,Completed
1099,1579,2023-10-19,44.77,Pending
1100,1147,2023-04-06,117.12,Completed
1101,2848,2023-03-26,28.66,Pending
1102,23,2025-05-31,98.36,Completed
1103,2704,2023-12-20,60.75,Completed
1104,770,2024-01-18,152.22,Completed
1105,2567,2023-09-07,92.46,Completed
1106,919,2024-06-26,23.76,Completed
1107,1980,2024-12-13,33.91,Completed
1108,377,2023-08-22,7.81,Completed
1109,2339,2023-01-24,54.55,Completed
1110,1251,2023-05-09,35.42,Completed
1111,1197,2025-01-29,45.75,Completed
1112,1671,2023-12-28,62.78,Completed
1113,2911,2025-05-31,55.71,Completed
1114,2390,2023-07-31,48.69,Cancelled
1115,870,2023-06-16,179.75,Completed
1116,1357,2023-01-01,131.97,Completed
1117,1767,2023-03-29,75.41,Completed
1118,1410,2023-06-29,8.32,Completed
1119,1366,2023-02-06,117.78,Completed
1120,2365,2024-02-13,100.31,Completed
1121,1331,2025-05-31,96.9,Completed
1122,544,2023-01-27,45.75,Completed
1123,1889,2023-08-08,92.33,Pending
1124,2123,2023-08-14,165.89,Completed
1125,1952,2023-02-01,134.9,Completed
1126,776,2023-04-01,64.25,Completed
1127,1621,2023-09-23,38.61,Cancelled
1128,217,2025-05-31,25.05,Completed
1129,2681,2024-01-07,56.55,Completed
1130,532,2023-02-16,73.05,Completed
1131,449,2024-08-20,83.03,Pending
1132,889,2025-05-07,57.04,Completed
1133,1914,2024-12-28,32.49,Completed
1134,393,2025-01-21,38.8,Completed
1135,1622,2025-01-05,29.9,Completed
1136,1171,2023-04-22,113.28,Completed
1137,2364,2024-02-02,56.79,Completed
1138,2502,2023-03-20,27.4,Completed
1139,1349,2023-06-25,88.52,Completed
1140,2861,2023-08-26,24.06,Completed
1141,318,2023-09-07,42.2,Cancelled
1142,2442,2023-09-11,69.83,Completed
1143,379,2024-11-05,96.41,Completed
1144,705,2024-03-02,12.21,Completed
1145,2842,2024-03-28,100.68,Completed
1146,1498,2024-10-06,76.47,Completed
1147,1042,2023-04-13,203.62,Completed
1148,2875,2023-10-03,107.84,Completed
1149,149,2025-05-01,43.77,Pending
1150,558,2024-06-22,144.77,Completed
1151,2790,2025-05-31,58.35,Completed
1152,2510,2023-09-23,28.51,Pending
1153,695,2024-10-01,4.2,Completed
1154,2615,2023-05-17,100.35,Completed
1155,2314,2025-05-31,21.45,Completed
1156,547,2023-06-05,58.92,Completed
1157,2128,2023-07-03,114.82,Completed
1158,518,2024-07-11,83.07,Completed
1159,1663,2024-08-29,105.41,Completed
1160,1092,2023-01-24,72.93,Completed
1161,2750,2023-03-13,69.64,Completed
1162,244,2023-05-07,160.41,Completed
1163,9,2025-05-31,243.49,Completed
1164,2512,2025-01-31,54.98,Cancelled
1165,2694,2024-07-07,44.87,Pending
1166,1324,2025-05-31,203.46,Completed
1167,1344,2024-05-26,219.22,Completed
1168,2297,2024-06-02,168.85,Completed
1169,2371,2025-05-31,122.89,Completed
1170,2604,2023-06-08,58.39,Completed
1171,1652,2023-01-01,155.43,Completed
1172,393,2024-07-06,170.02,Completed
1173,1252,2023-03-16,141.95,Completed
1174,2967,2023-05-30,51.1,Completed
1175,569,2025-01-31,222.68,Completed
1176,244,2024-10-24,27.0,Completed
1177,1167,2023-10-11,55.72,Pending
1178,2240,2023-02-18,50.36,Completed
1179,2567,2023-06-06,35.24,Completed
1180,193,2023-10-12,99.75,Completed
1181,327,2024-10-05,184.92,Completed
1182,2531,2025-05-31,150.67,Completed
1183,25,2024-03-08,24.79,Completed
1184,102,2023-01-25,73.32,Completed
1185,663,2023-04-21,117.45,Completed
1186,217,2023-05-13,71.89,Completed
1187,742,2024-03-19,48.02,Completed
1188,267,2023-01-09,28.46,Completed
1189,162,2023-11-08,16.7,Pending
1190,2335,2025-05-31,141.63,Completed
1191,678,2024-10-06,194.2,Completed
1192,886,2024-10-08,127.98,Completed
1193,2295,2024-08-25,232.3,Completed
1194,2222,2024-05-21,36.8,Completed
1195,1033,2023-06-06,57.11,Completed
1196,909,2024-11-03,149.68,Completed
1197,1472,2024-04-02,125.17,Completed
1198,1018,2023-04-25,73.4,Pending
1199,2836,2025-05-31,29.43,Cancelled
1200,1595,2025-05-31,202.43,Completed
1201,2645,2023-07-26,141.32,Completed
1202,2710,2024-09-08,130.22,Completed
1203,1345,2024-05-18,17.82,Completed
1204,1149,2024-01-22,188.24,Completed
1205,41,2023-03-29,165.28,Completed
1206,2385,2023-10-05,165.63,Completed
1207,2374,2024-07-30,61.48,Completed
1208,2967,2025-05-31,40.99,Completed
1209,1087,2024-02-23,57.27,Completed
1210,1016,2024-09-06,124.99,Completed
1211,2781,2025-05-31,59.31,Completed
1212,2568,2024-02-24,216.86,Completed
1213,85,2024-09-29,33.38,Completed
1214,207,2023-09-27,43.05,Completed
1215,161,2023-06-02,44.05,Completed
1216,450,2023-10-27,115.89,Completed
1217,2164,2023-02-11,90.87,Completed
1218,362,2025-05-31,30.39,Pending
1219,1275,2023-06-13,129.41,Completed
1220,2960,2023-09-30,152.83,Completed
1221,2231,2024-04-11,85.36,Completed
1222,2724,2023-11-06,62.69,Completed
1223,2640,2023-05-27,13.13,Completed
1224,1031,2025-05-31,238.0,Pending
1225,1861,2025-04-10,70.52,Completed
1226,1411,2023-02-17,66.16,Completed
1227,931,2023-07-21,31.96,Completed
1228,1394,2023-04-06,62.36,Completed
1229,1572,2023-10-14,54.0,Pending
1230,763,2023-04-14,21.64,Completed
1231,2660,2023-06-14,58.94,Completed
1232,2127,2023-11-21,83.71,Completed
1233,1822,2023-03-10,94.68,Completed
1234,1807,2025-05-19,37.71,Completed
1235,1245,2023-07-18,60.56,Completed
1236,1732,2025-05-31,115.69,Cancelled
1237,1623,2023-01-14,29.41,Completed
1238,1594,2024-10-12,164.67,Completed
1239,2019,2025-05-31,136.5,Completed
1240,1436,2025-05-31,62.68,Completed
1241,2730,2023-03-04,255.66,Completed
1242,1121,2023-09-08,123.88,Completed
1243,1682,2024-09-21,266.25,Completed
1244,1925,2023-11-14,50.95,Cancelled
1245,2441,2025-01-27,106.61,Completed
1246,468,2025-05-31,37.47,Completed
1247,2918,2024-09-14,273.47,Pending
1248,2066,2024-08-20,69.57,Completed
1249,1208,2024-01-05,66.95,Pending
1250,1167,2023-10-02,33.15,Completed
1251,1487,2025-03-04,130.79,Completed
1252,1358,2023-04-27,1.76,Completed
1253,62,2025-05-20,151.79,Completed
1254,163,2025-03-11,62.12,Completed
