customer_id,signup_date,location,age_group
789,2024-02-12,Los Angeles,46-55
790,2025-04-14,Chicago,18-25
791,2023-05-16,Los Angeles,18-25
792,2024-05-31,New York,55+
793,2024-03-21,Los Angeles,36-45
794,2024-06-22,Boston,26-35
795,2023-01-16,New York,36-45
796,2025-02-07,Boston,36-45
797,2025-04-01,Seattle,46-55
798,2024-05-12,Seattle,36-45
799,2024-09-05,Los Angeles,46-55
800,2025-03-23,New York,26-35
801,2024-09-15,New York,36-45
802,2023-05-15,Seattle,18-25
803,2024-05-22,Los Angeles,18-25
804,2024-06-18,Phoenix,36-45
805,2024-01-09,Houston,18-25
806,2024-10-10,Houston,36-45
807,2025-04-03,Houston,46-55
808,2025-03-26,New York,26-35
809,2024-02-02,Seattle,18-25
810,2023-04-10,Houston,36-45
811,2025-05-17,Seattle,55+
812,2025-01-09,New York,36-45
813,2023-04-20,Seattle,36-45
814,2025-03-22,Phoenix,26-35
815,2025-02-05,Los Angeles,18-25
816,2024-04-02,Seattle,36-45
817,2024-06-04,Seattle,26-35
818,2023-12-18,Los Angeles,46-55
819,2023-02-18,New York,26-35
820,2023-10-23,New York,36-45
821,2024-12-08,Seattle,46-55
822,2023-01-05,Phoenix,46-55
823,2023-10-21,Houston,36-45
824,2023-12-17,Phoenix,55+
825,2024-04-18,Los Angeles,55+
826,2025-03-21,Los Angeles,55+
827,2023-11-02,Boston,46-55
828,2023-11-02,Houston,36-45
829,2024-10-11,Seattle,36-45
830,2024-02-03,Los Angeles,18-25
831,2023-07-17,Boston,26-35
832,2024-02-03,New York,18-25
833,2023-05-05,Los Angeles,18-25
834,2023-06-05,Chicago,26-35
835,2024-03-15,Houston,18-25
836,2024-01-05,Boston,55+
837,2025-03-16,Houston,46-55
838,2023-11-16,Houston,18-25
839,2024-05-26,Chicago,26-35
840,2024-07-11,Phoenix,46-55
841,2023-01-12,New York,46-55
842,2024-08-07,Houston,55+
843,2023-06-06,Los Angeles,55+
844,2025-04-26,New York,55+
845,2023-05-11,Los Angeles,26-35
846,2024-01-01,New York,26-35
847,2023-03-17,Seattle,46-55
848,2025-05-28,New York,26-35
849,2024-03-18,Boston,46-55
850,2024-06-08,Los Angeles,36-45
851,2023-03-01,Los Angeles,46-55
852,2024-10-22,Seattle,26-35
853,2023-07-04,New York,36-45
854,2025-03-02,Houston,36-45
855,2023-06-30,Los Angeles,55+
856,2023-06-17,Seattle,26-35
857,2023-02-02,Chicago,55+
858,2024-02-20,Chicago,46-55
859,2024-05-12,New York,36-45
860,2023-02-27,Phoenix,46-55
861,2024-11-14,New York,36-45
862,2024-02-04,Seattle,26-35
863,2024-04-06,New York,18-25
864,2024-01-24,Houston,46-55
865,2023-12-20,Houston,36-45
866,2024-05-08,Boston,26-35
867,2023-05-17,Seattle,36-45
868,2023-06-10,Phoenix,26-35
869,2025-01-29,Seattle,18-25
870,2025-04-13,Seattle,36-45
871,2023-11-25,Phoenix,26-35
872,2023-08-27,Seattle,18-25
873,2024-07-21,Phoenix,26-35
874,2023-12-27,Phoenix,36-45
875,2023-01-23,Phoenix,18-25
876,2023-05-18,Seattle,26-35
877,2024-09-22,Seattle,26-35
878,2024-08-03,New York,18-25
879,2023-01-24,Seattle,18-25
880,2023-07-15,New York,18-25
881,2023-07-23,Boston,18-25
882,2024-08-14,Chicago,46-55
883,2023-01-18,Chicago,26-35
884,2023-04-02,Boston,18-25
885,2024-12-05,Boston,18-25
886,2023-06-07,Los Angeles,26-35
887,2024-07-29,New York,46-55
888,2023-07-29,Phoenix,26-35
889,2023-03-29,Los Angeles,18-25
890,2023-08-03,Houston,26-35
891,2024-09-28,New York,36-45
892,2025-01-23,Seattle,18-25
893,2025-01-01,Boston,36-45
894,2023-12-16,Chicago,26-35
895,2024-08-11,New York,18-25
896,2023-06-30,Boston,36-45
897,2023-09-16,New York,36-45
898,2025-02-28,Seattle,36-45
899,2023-01-12,New York,26-35
900,2023-03-17,Seattle,36-45
901,2023-07-03,New York,26-35
902,2023-01-24,Houston,36-45
903,2023-06-09,Chicago,36-45
904,2024-05-28,New York,18-25
905,2024-01-07,Boston,36-45
906,2025-02-25,Houston,36-45
907,2024-12-21,Los Angeles,26-35
908,2023-10-29,New York,46-55
909,2023-08-17,Seattle,46-55
910,2023-12-01,Houston,18-25
911,2024-06-04,Phoenix,55+
912,2023-08-25,Los Angeles,26-35
913,2024-07-03,Chicago,36-45
914,2023-12-27,New York,46-55
915,2024-05-01,New York,36-45
916,2024-01-20,Houston,26-35
917,2023-09-17,Chicago,55+
918,2025-04-15,Phoenix,26-35
919,2024-11-03,Los Angeles,26-35
920,2023-05-04,Boston,26-35
921,2025-02-04,Chicago,46-55
922,2024-03-05,New York,55+
923,2025-02-27,Houston,26-35
924,2024-12-05,Phoenix,46-55
925,2024-01-10,Houston,26-35
926,2023-01-20,Los Angeles,55+
927,2023-08-25,Seattle,36-45
928,2024-04-22,Seattle,18-25
929,2024-07-12,Chicago,18-25
930,2023-08-16,Houston,18-25
931,2023-05-03,Boston,18-25
932,2025-01-05,Boston,46-55
933,2025-05-17,Seattle,26-35
934,2024-04-08,Seattle,55+
935,2023-06-01,Houston,36-45
936,2023-08-28,New York,36-45
937,2023-01-17,Houston,26-35
938,2025-03-16,Phoenix,46-55
939,2023-04-14,Chicago,36-45
940,2024-05-22,Los Angeles,46-55
941,2023-08-30,Boston,55+
942,2024-05-03,Houston,18-25
943,2024-07-27,Phoenix,18-25
944,2025-01-01,Seattle,46-55
945,2023-07-01,Boston,46-55
946,2023-01-10,Boston,36-45
947,2023-05-01,Los Angeles,26-35
948,2025-03-03,Boston,36-45
949,2025-02-08,Phoenix,26-35
950,2024-06-10,Boston,26-35
951,2024-06-13,Boston,26-35
952,2024-08-08,Houston,26-35
953,2023-06-04,Houston,26-35
954,2025-03-16,Seattle,55+
955,2024-01-04,Chicago,46-55
956,2023-12-04,New York,55+
957,2024-04-02,Phoenix,46-55
958,2023-02-11,New York,26-35
959,2023-05-27,New York,46-55
960,2024-10-12,Boston,55+
961,2023-03-14,Seattle,55+
962,2024-06-15,Los Angeles,36-45
963,2023-08-05,Los Angeles,26-35
964,2023-12-09,Boston,18-25
965,2023-09-12,Seattle,18-25
966,2023-11-10,Phoenix,55+
967,2024-09-25,New York,26-35
968,2023-09-19,Chicago,46-55
969,2024-05-14,Seattle,26-35
970,2024-02-24,New York,36-45
971,2024-08-07,Los Angeles,18-25
972,2025-04-05,New York,26-35
973,2024-10-07,Houston,26-35
974,2023-07-09,Houston,36-45
975,2023-01-28,Chicago,18-25
976,2023-08-20,Phoenix,46-55
977,2024-06-08,New York,26-35
978,2023-02-15,Houston,46-55
979,2024-03-13,Phoenix,18-25
980,2024-06-09,Seattle,36-45
981,2023-10-22,Seattle,26-35
982,2024-11-10,Houston,46-55
983,2023-04-04,Phoenix,26-35
984,2023-03-08,Phoenix,36-45
985,2024-10-03,Houston,55+
986,2024-03-12,Boston,18-25
987,2024-08-29,Los Angeles,18-25
988,2024-01-19,Phoenix,46-55
989,2023-08-06,Seattle,36-45
990,2024-12-22,Boston,26-35
991,2024-12-05,New York,26-35
992,2024-09-04,Boston,18-25
993,2023-08-28,Houston,18-25
994,2024-06-03,Boston,26-35
995,2023-11-15,Los Angeles,46-55
996,2023-03-22,Houston,26-35
997,2025-03-19,Chicago,36-45
998,2023-05-01,New York,46-55
999,2025-04-17,Seattle,26-35
1000,2024-01-28,Chicago,36-45
1001,2023-06-13,Boston,46-55
1002,2024-04-22,Phoenix,26-35
1003,2025-02-08,Boston,26-35
1004,2024-10-07,Seattle,55+
1005,2024-12-11,Seattle,55+
1006,2024-08-03,Phoenix,26-35
1007,2024-09-01,Chicago,18-25
1008,2025-01-18,Chicago,26-35
1009,2023-08-08,Phoenix,26-35
1010,2024-03-07,Los Angeles,26-35
1011,2023-07-14,New York,36-45
1012,2025-05-20,Houston,46-55
1013,2025-04-11,Chicago,26-35
1014,2023-02-04,New York,46-55
1015,2024-09-13,Houston,18-25
1016,2025-03-26,Boston,18-25
1017,2023-06-09,Houston,36-45
1018,2024-05-15,Chicago,18-25
1019,2025-03-17,Los Angeles,26-35
1020,2023-01-30,Los Angeles,46-55
1021,2024-09-06,New York,26-35
1022,2023-09-19,Boston,36-45
1023,2025-03-25,New York,26-35
1024,2025-05-05,Phoenix,18-25
1025,2025-04-11,Los Angeles,36-45
1026,2024-02-22,New York,46-55
1027,2025-01-29,Phoenix,26-35
1028,2025-01-14,Boston,36-45
1029,2023-10-09,Seattle,55+
1030,2024-12-31,Houston,46-55
1031,2023-02-02,New York,18-25
1032,2024-06-09,Phoenix,36-45
1033,2023-07-22,Los Angeles,36-45
1034,2023-04-17,Houston,36-45
1035,2023-03-09,New York,26-35
1036,2024-09-05,Los Angeles,18-25
1037,2023-10-27,Seattle,36-45
1038,2024-09-30,Houston,26-35
1039,2023-02-27,Chicago,36-45
1040,2023-10-05,Los Angeles,46-55
1041,2024-04-20,Chicago,46-55
1042,2024-11-27,Boston,26-35
1043,2023-10-08,New York,26-35
1044,2024-07-05,Seattle,36-45
1045,2025-02-19,Phoenix,36-45
1046,2024-06-26,New York,55+
1047,2023-07-25,Los Angeles,36-45
1048,2023-01-22,Chicago,26-35
1049,2025-02-05,Chicago,36-45
1050,2023-01-19,Houston,36-45
1051,2025-02-09,New York,36-45
1052,2024-04-10,New York,36-45
1053,2025-04-07,Los Angeles,18-25
1054,2024-12-04,Chicago,18-25
1055,2025-05-29,Los Angeles,26-35
1056,2023-11-05,Los Angeles,26-35
1057,2024-11-06,Boston,18-25
1058,2023-12-21,Chicago,46-55
1059,2024-02-27,Los Angeles,26-35
1060,2024-07-06,Chicago,55+
1061,2025-02-08,Los Angeles,18-25
1062,2025-05-16,Phoenix,18-25
1063,2024-11-07,Los Angeles,26-35
1064,2024-01-04,Los Angeles,18-25
1065,2024-01-07,Seattle,55+
1066,2024-10-11,Phoenix,18-25
1067,2023-07-30,New York,26-35
1068,2023-04-08,Chicago,55+
1069,2023-11-09,Seattle,26-35
1070,2023-09-11,Houston,18-25
1071,2023-09-19,Phoenix,26-35
1072,2023-07-25,Seattle,26-35
1073,2023-02-07,New York,18-25
1074,2023-01-16,Los Angeles,26-35
1075,2025-05-20,Boston,46-55
1076,2024-01-12,New York,46-55
1077,2023-12-05,Phoenix,18-25
1078,2024-08-21,Boston,18-25
1079,2023-07-12,Los Angeles,26-35
1080,2025-04-16,New York,36-45
1081,2024-11-23,Houston,26-35
1082,2023-03-20,Chicago,46-55
1083,2024-01-03,Chicago,36-45
1084,2025-02-13,Phoenix,18-25
1085,2025-04-12,Seattle,36-45
1086,2024-02-16,Los Angeles,18-25
1087,2024-06-24,Los Angeles,26-35
1088,2023-05-28,Chicago,18-25
1089,2025-05-23,New York,18-25
1090,2023-07-24,Los Angeles,36-45
1091,2025-04-10,Houston,36-45
1092,2024-07-26,Houston,18-25
1093,2024-06-19,Los Angeles,55+
1094,2024-03-27,Los Angeles,26-35
1095,2023-07-23,Chicago,18-25
1096,2023-06-05,Phoenix,18-25
1097,2023-07-14,Chicago,36-45
1098,2023-06-14,Phoenix,55+
1099,2024-11-17,Houston,36-45
1100,2023-11-05,Phoenix,55+
1101,2023-02-20,Chicago,26-35
1102,2025-05-03,Los Angeles,26-35
1103,2025-02-17,Phoenix,36-45
1104,2025-03-28,Chicago,36-45
1105,2025-05-26,Houston,26-35
1106,2023-06-03,Boston,46-55
1107,2023-12-16,Phoenix,18-25
1108,2024-10-30,Houston,26-35
1109,2024-09-05,Houston,36-45
1110,2023-05-16,New York,36-45
1111,2024-12-19,Boston,26-35
1112,2023-07-17,Phoenix,26-35
1113,2023-07-17,Chicago,26-35
1114,2024-04-18,Phoenix,36-45
1115,2024-06-06,Phoenix,46-55
1116,2024-05-26,Boston,36-45
1117,2023-03-22,Seattle,26-35
1118,2025-02-12,Houston,55+
1119,2023-08-22,Houston,46-55
1120,2023-04-25,Houston,26-35
1121,2025-02-21,Houston,18-25
1122,2025-04-21,Boston,26-35
1123,2025-01-29,Chicago,26-35
1124,2024-12-14,Los Angeles,46-55
1125,2024-07-31,New York,46-55
1126,2024-04-30,Seattle,46-55
1127,2023-03-18,Seattle,26-35
1128,2023-12-26,Houston,36-45
1129,2023-11-25,Houston,26-35
1130,2023-08-17,New York,18-25
1131,2024-09-29,Houston,36-45
1132,2024-03-12,Los Angeles,18-25
1133,2023-03-13,Seattle,36-45
1134,2023-07-13,Phoenix,36-45
1135,2024-08-24,New York,46-55
1136,2023-03-09,Seattle,18-25
1137,2025-01-19,Chicago,46-55
1138,2024-03-12,Seattle,55+
1139,2024-02-28,New York,46-55
1140,2024-06-05,Los Angeles,46-55
1141,2024-12-27,Boston,36-45
1142,2023-11-03,Chicago,26-35
1143,2024-08-20,Phoenix,36-45
1144,2024-05-13,Houston,36-45
1145,2023-08-24,New York,36-45
1146,2025-02-13,Chicago,46-55
1147,2024-12-03,New York,26-35
1148,2024-08-03,Phoenix,18-25
1149,2025-01-19,New York,36-45
1150,2025-02-03,Seattle,26-35
1151,2024-09-16,Seattle,26-35
1152,2025-01-07,Chicago,18-25
1153,2024-09-06,Los Angeles,26-35
1154,2024-08-22,Boston,46-55
1155,2024-06-28,Chicago,36-45
1156,2024-10-25,New York,18-25
1157,2023-05-20,Phoenix,26-35
1158,2025-02-15,Seattle,26-35
1159,2025-02-07,Houston,26-35
1160,2023-01-26,Houston,26-35
1161,2024-12-28,Phoenix,55+
1162,2023-04-24,New York,18-25
1163,2023-10-23,Boston,36-45
1164,2024-10-17,Phoenix,46-55
1165,2023-05-22,New York,55+
1166,2024-12-21,Chicago,18-25
1167,2025-01-03,Boston,36-45
1168,2024-03-23,Los Angeles,18-25
1169,2023-01-06,New York,26-35
1170,2023-09-10,Houston,18-25
1171,2024-06-27,Houston,46-55
1172,2025-05-14,Seattle,18-25
1173,2024-07-10,Boston,36-45
1174,2023-08-17,Los Angeles,36-45
1175,2024-07-12,New York,55+
1176,2024-04-20,Los Angeles,36-45
1177,2024-11-18,Seattle,26-35
1178,2023-04-05,Chicago,26-35
1179,2024-11-01,Los Angeles,18-25
1180,2024-04-21,Chicago,46-55
1181,2025-04-28,Houston,36-45
1182,2023-10-29,Chicago,36-45
1183,2024-07-11,New York,18-25
1184,2025-04-01,Boston,46-55
1185,2023-04-01,Boston,36-45
1186,2025-04-05,New York,55+
1187,2024-08-29,New York,36-45
1188,2023-03-01,New York,26-35
1189,2023-09-23,Phoenix,26-35
1190,2024-09-15,Seattle,18-25
1191,2023-03-01,Chicago,36-45
1192,2024-05-27,New York,36-45
1193,2023-11-01,Boston,26-35
1194,2024-07-01,Los Angeles,18-25
1195,2023-02-10,Los Angeles,18-25
1196,2025-02-06,Phoenix,55+
1197,2025-05-07,Chicago,26-35
1198,2025-05-03,Chicago,26-35
1199,2024-10-22,Seattle,26-35
1200,2023-04-25,Chicago,26-35
1201,2024-10-30,Boston,36-45
1202,2023-01-22,Boston,46-55
1203,2023-01-20,Seattle,18-25
1204,2023-10-13,Phoenix,36-45
1205,2024-03-06,Chicago,26-35
1206,2024-11-09,Chicago,55+
1207,2024-08-24,New York,26-35
1208,2024-01-28,Chicago,18-25
1209,2023-08-30,Boston,36-45
1210,2025-05-28,New York,18-25
1211,2024-01-11,New York,18-25
1212,2024-02-02,Chicago,36-45
1213,2023-05-25,Los Angeles,36-45
1214,2024-12-01,Houston,26-35
1215,2024-09-03,Boston,36-45
1216,2023-07-14,Los Angeles,36-45
1217,2023-03-14,Chicago,36-45
1218,2024-08-22,Chicago,36-45
1219,2024-07-30,Los Angeles,36-45
1220,2023-08-29,Chicago,18-25
1221,2025-04-17,Boston,26-35
1222,2023-05-14,Seattle,26-35
1223,2024-01-16,New York,26-35
1224,2025-04-11,Phoenix,46-55
1225,2024-01-05,Chicago,26-35
1226,2024-07-16,Chicago,18-25
1227,2023-12-17,Los Angeles,26-35
1228,2023-08-30,New York,26-35
1229,2025-05-16,Los Angeles,36-45
1230,2023-12-27,Seattle,26-35
1231,2025-02-26,Boston,36-45
1232,2023-07-22,Los Angeles,26-35
1233,2023-07-07,Chicago,46-55
1234,2023-01-28,New York,55+
1235,2024-07-28,Boston,36-45
1236,2023-11-21,Chicago,46-55
1237,2025-01-31,Boston,36-45
1238,2024-02-21,Chicago,55+
1239,2025-05-02,Chicago,46-55
1240,2023-06-13,Chicago,55+
1241,2025-02-04,Phoenix,36-45
1242,2024-11-15,Houston,46-55
1243,2024-11-10,New York,36-45
1244,2025-01-14,Seattle,26-35
1245,2024-11-01,Phoenix,26-35
1246,2024-07-05,Houston,46-55
1247,2023-04-26,Boston,18-25
1248,2023-01-29,Houston,36-45
1249,2025-03-22,Houston,26-35
1250,2024-06-27,Phoenix,26-35
1251,2024-12-02,New York,46-55
1252,2024-02-29,Los Angeles,46-55
1253,2023-04-14,Houston,36-45
1254,2023-04-21,Los Angeles,26-35
1255,2024-08-26,Los Angeles,26-35
1256,2024-01-15,Chicago,26-35
1257,2023-06-26,Los Angeles,26-35
1258,2024-03-09,Boston,18-25
1259,2023-02-26,Boston,36-45
1260,2024-05-27,Chicago,26-35
1261,2023-08-25,New York,36-45
1262,2024-12-03,Seattle,26-35
1263,2023-10-01,New York,26-35
1264,2024-02-06,Boston,18-25
1265,2023-01-11,Seattle,55+
1266,2023-03-05,Chicago,36-45
1267,2023-12-12,New York,18-25
1268,2024-02-27,Seattle,36-45
1269,2024-06-12,Seattle,46-55
1270,2023-09-14,Houston,46-55
1271,2024-09-04,New York,36-45
1272,2025-01-27,Chicago,18-25
1273,2024-11-18,Seattle,36-45
1274,2023-02-04,Boston,46-55
1275,2024-02-28,Houston,36-45
1276,2023-04-03,Los Angeles,46-55
1277,2023-08-02,Los Angeles,26-35
1278,2025-05-19,Los Angeles,26-35
1279,2023-05-06,Boston,46-55
1280,2024-03-15,Seattle,36-45
1281,2024-06-28,Chicago,18-25
1282,2024-09-10,Los Angeles,26-35
1283,2024-05-08,New York,46-55
1284,2023-01-09,Los Angeles,18-25
1285,2023-10-15,Seattle,18-25
1286,2024-04-01,Phoenix,26-35
1287,2023-03-19,Boston,55+
1288,2023-11-05,Phoenix,55+
1289,2023-01-30,Los Angeles,36-45
1290,2023-03-11,Seattle,36-45
1291,2023-12-16,Los Angeles,26-35
1292,2023-04-27,Phoenix,26-35
1293,2024-05-15,Seattle,46-55
1294,2024-08-30,Boston,18-25
1295,2024-12-06,Boston,26-35
1296,2023-06-26,Los Angeles,36-45
1297,2023-05-28,Boston,18-25
1298,2023-04-03,Houston,36-45
1299,2024-07-14,Seattle,36-45
1300,2024-09-14,Seattle,36-45
1301,2023-01-28,Boston,26-35
1302,2025-04-04,Seattle,26-35
1303,2023-02-15,Phoenix,36-45
1304,2024-04-21,Chicago,55+
1305,2024-09-16,Phoenix,26-35
1306,2025-02-06,New York,55+
1307,2024-09-21,Houston,36-45
1308,2024-12-07,Chicago,46-55
1309,2023-10-27,Los Angeles,18-25
1310,2024-12-18,Seattle,26-35
1311,2023-03-12,New York,18-25
1312,2025-02-27,New York,26-35
1313,2024-04-27,Houston,55+
1314,2024-12-21,Chicago,18-25
1315,2024-02-03,New York,36-45
1316,2024-07-20,Chicago,18-25
1317,2024-04-08,Chicago,36-45
1318,2024-10-06,Boston,18-25
1319,2023-03-13,New York,18-25
1320,2023-02-23,Chicago,26-35
1321,2023-08-06,Houston,46-55
1322,2023-05-21,New York,18-25
1323,2025-02-07,Houston,26-35
1324,2023-07-13,Houston,18-25
1325,2025-05-09,Chicago,55+
1326,2023-10-24,Chicago,36-45
1327,2023-06-10,Boston,36-45
1328,2024-11-26,Seattle,36-45
1329,2024-08-03,Boston,18-25
1330,2024-03-14,New York,36-45
1331,2024-05-04,Boston,18-25
1332,2024-09-25,Los Angeles,26-35
1333,2023-07-21,New York,36-45
1334,2025-05-27,Houston,36-45
1335,2025-05-08,Boston,18-25
1336,2024-07-26,Boston,18-25
1337,2023-06-25,Seattle,46-55
1338,2024-08-22,Boston,36-45
1339,2023-03-05,Chicago,18-25
1340,2023-01-28,Houston,18-25
1341,2023-08-16,Boston,46-55
1342,2024-02-12,Phoenix,46-55
1343,2025-02-03,Phoenix,55+
1344,2024-10-02,Houston,26-35
1345,2024-10-16,Boston,26-35
1346,2024-01-10,Seattle,26-35
1347,2023-11-01,Los Angeles,36-45
1348,2023-11-23,Seattle,18-25
1349,2025-05-20,Los Angeles,18-25
1350,2023-02-05,New York,18-25
1351,2025-02-02,New York,36-45
1352,2024-05-24,Seattle,26-35
1353,2024-01-22,Boston,36-45
1354,2024-09-30,Seattle,46-55
1355,2024-03-04,New York,36-45
1356,2025-02-08,Chicago,26-35
1357,2025-03-04,Los Angeles,55+
1358,2024-01-07,Houston,26-35
1359,2023-09-01,Seattle,18-25
1360,2024-06-05,Boston,55+
1361,2025-03-14,Boston,18-25
1362,2023-07-05,Phoenix,36-45
1363,2024-07-02,Los Angeles,26-35
1364,2024-07-10,Los Angeles,36-45
1365,2024-10-07,Los Angeles,36-45
1366,2023-04-26,Seattle,26-35
1367,2024-09-22,New York,36-45
1368,2025-03-11,Chicago,46-55
1369,2023-06-08,Seattle,26-35
1370,2023-07-29,Houston,26-35
1371,2025-05-05,New York,26-35
1372,2023-06-09,Seattle,46-55
1373,2025-01-22,Chicago,36-45
1374,2024-03-09,Los Angeles,46-55
1375,2023-08-06,Chicago,18-25
1376,2025-02-06,New York,18-25
1377,2024-01-28,Seattle,18-25
1378,2024-03-29,Los Angeles,18-25
1379,2023-11-13,Seattle,36-45
1380,2024-06-06,New York,55+
1381,2023-05-25,Houston,26-35
1382,2023-12-11,Los Angeles,55+
1383,2025-05-04,Chicago,18-25
1384,2023-08-16,New York,55+
1385,2024-08-01,Phoenix,18-25
1386,2023-10-14,Chicago,55+
1387,2024-11-12,Chicago,18-25
1388,2023-04-26,Los Angeles,55+
1389,2025-05-04,Seattle,26-35
1390,2024-02-04,Boston,26-35
1391,2023-07-27,Chicago,26-35
1392,2023-03-06,New York,26-35
1393,2023-05-30,Phoenix,36-45
1394,2024-04-02,Houston,55+
1395,2023-10-24,Phoenix,36-45
1396,2024-12-31,New York,36-45
1397,2024-01-15,Los Angeles,18-25
1398,2023-08-08,New York,36-45
1399,2024-06-27,Boston,26-35
1400,2024-09-14,Boston,46-55
1401,2023-05-28,Boston,26-35
1402,2023-05-28,Chicago,36-45
1403,2023-02-02,Los Angeles,26-35
1404,2024-10-10,Seattle,26-35
1405,2024-08-07,Boston,26-35
1406,2024-02-23,Seattle,26-35
1407,2025-01-13,Houston,26-35
1408,2024-12-10,Houston,18-25
1409,2024-05-30,Seattle,46-55
1410,2025-02-03,New York,18-25
1411,2023-07-01,Boston,46-55
1412,2023-04-09,Chicago,18-25
1413,2023-08-26,Houston,18-25
1414,2023-02-20,Phoenix,36-45
1415,2024-04-12,Los Angeles,36-45
1416,2025-04-05,Phoenix,26-35
1417,2023-02-04,Seattle,36-45
1418,2023-04-18,Houston,26-35
1419,2024-02-03,Houston,36-45
1420,2025-04-02,New York,36-45
1421,2023-10-06,New York,26-35
1422,2024-03-22,Boston,46-55
1423,2023-02-06,Seattle,36-45
1424,2023-05-11,Los Angeles,26-35
1425,2025-05-19,Boston,46-55
1426,2025-04-30,New York,55+
1427,2023-01-05,Chicago,36-45
1428,2025-04-18,Los Angeles,26-35
1429,2024-07-17,Chicago,55+
1430,2025-02-03,Boston,18-25
1431,2024-02-05,New York,18-25
1432,2024-03-30,Los Angeles,26-35
1433,2024-03-06,Boston,36-45
1434,2024-08-10,Houston,55+
1435,2023-05-04,Boston,36-45
1436,2023-01-27,Seattle,55+
1437,2023-09-29,Phoenix,18-25
1438,2024-09-12,Houston,18-25
1439,2023-06-27,Chicago,36-45
1440,2024-08-16,Houston,55+
1441,2025-05-04,Boston,36-45
1442,2023-03-24,Houston,18-25
1443,2024-08-15,Phoenix,26-35
1444,2024-01-26,Seattle,26-35
1445,2025-02-03,Boston,26-35
1446,2023-06-06,Phoenix,18-25
1447,2024-09-02,Houston,55+
1448,2025-01-08,Phoenix,36-45
1449,2025-04-12,Houston,36-45
1450,2024-08-24,Los Angeles,18-25
1451,2024-03-14,Houston,18-25
1452,2024-06-28,New York,36-45
1453,2025-02-04,Phoenix,46-55
1454,2024-05-17,Seattle,36-45
1455,2023-01-27,Phoenix,46-55
1456,2025-03-31,Chicago,46-55
1457,2024-08-30,Seattle,18-25
1458,2024-08-19,Seattle,26-35
1459,2023-07-10,Chicago,36-45
1460,2024-08-03,New York,26-35
1461,2023-12-13,Phoenix,26-35
1462,2024-07-27,Seattle,26-35
1463,2023-04-04,Phoenix,26-35
1464,2024-08-02,Seattle,55+
1465,2025-05-30,Chicago,18-25
1466,2023-02-12,Chicago,26-35
1467,2025-05-10,Houston,36-45
1468,2023-12-25,Boston,36-45
1469,2025-02-06,Phoenix,36-45
1470,2024-11-20,Phoenix,55+
1471,2024-05-14,Seattle,46-55
1472,2024-10-12,Houston,36-45
1473,2025-02-12,Phoenix,26-35
1474,2023-12-23,Seattle,26-35
1475,2023-10-16,New York,36-45
1476,2024-08-11,Chicago,46-55
1477,2024-12-12,Chicago,55+
1478,2024-11-02,Boston,36-45
1479,2024-12-03,Chicago,36-45
1480,2024-01-19,Los Angeles,18-25
1481,2024-12-21,New York,18-25
1482,2023-04-16,New York,18-25
1483,2024-04-24,Houston,18-25
1484,2023-01-06,Los Angeles,26-35
1485,2023-10-13,Phoenix,26-35
1486,2023-11-19,Boston,36-45
1487,2023-12-16,New York,36-45
1488,2024-09-04,Los Angeles,36-45
1489,2023-12-09,Los Angeles,26-35
1490,2024-01-31,Seattle,26-35
1491,2023-07-29,New York,55+
1492,2023-11-25,Seattle,18-25
1493,2023-07-20,Houston,55+
1494,2023-03-06,Los Angeles,26-35
1495,2024-06-15,Chicago,36-45
1496,2024-08-11,Los Angeles,18-25
1497,2024-06-29,Phoenix,18-25
1498,2024-02-13,New York,26-35
1499,2023-12-01,Phoenix,36-45
1500,2025-01-30,Houston,26-35
1501,2024-04-02,Boston,36-45
1502,2024-02-27,Chicago,26-35
1503,2023-01-23,New York,26-35
1504,2023-10-28,Los Angeles,55+
1505,2023-12-01,Chicago,46-55
1506,2023-12-18,Los Angeles,36-45
1507,2024-05-26,Houston,26-35
1508,2024-04-15,Boston,18-25
1509,2024-06-19,New York,55+
1510,2024-11-04,Houston,26-35
1511,2024-12-17,Houston,46-55
1512,2024-09-24,Boston,26-35
1513,2025-04-21,Houston,55+
1514,2023-01-17,Houston,26-35
1515,2023-06-22,Los Angeles,26-35
1516,2023-01-07,Seattle,36-45
