customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
575,1,17,1356.52,5,4,5,545,Champions
576,1,11,1159.7,5,4,5,545,Champions
577,1,14,1639.25,5,4,5,545,Champions
578,1,9,697.41,5,3,4,534,Loyal Customers
579,1,13,1340.33,5,4,5,545,Champions
580,541,9,849.17,3,3,5,335,Loyal Customers
581,1,21,2461.49,5,4,5,545,Champions
582,1,5,611.02,5,3,4,534,Loyal Customers
583,1,9,665.88,5,3,4,534,Loyal Customers
584,1,9,895.44,5,3,5,535,Loyal Customers
585,1,10,964.51,5,4,5,545,Champions
586,1,13,1187.43,5,4,5,545,Champions
587,1,14,1351.01,5,4,5,545,Champions
588,1,16,1565.75,5,4,5,545,Champions
589,1,8,642.77,5,3,4,534,Loyal Customers
590,106,11,1056.3,4,4,5,445,Champions
591,1,10,1476.58,5,4,5,545,Champions
592,1,10,727.27,5,4,4,544,Champions
593,1,9,848.45,5,3,5,535,Loyal Customers
594,1,18,2074.02,5,4,5,545,Champions
595,1,12,900.53,5,4,5,545,Champions
596,1,13,1238.83,5,4,5,545,Champions
597,1,13,1082.65,5,4,5,545,Champions
598,1,10,1232.1000000000001,5,4,5,545,Champions
599,1,8,454.66,5,3,4,534,Loyal Customers
600,1,6,443.72,5,3,4,534,Loyal Customers
601,1,9,887.99,5,3,5,535,Loyal Customers
602,1,15,1064.88,5,4,5,545,Champions
603,1,8,721.3199999999999,5,3,4,534,Loyal Customers
604,1,10,719.93,5,4,4,544,Champions
605,1,13,1240.0,5,4,5,545,Champions
606,1,16,1366.95,5,4,5,545,Champions
607,1,14,1328.86,5,4,5,545,Champions
608,1,14,2013.25,5,4,5,545,Champions
609,1,15,1423.2,5,4,5,545,Champions
610,1,16,1409.0800000000002,5,4,5,545,Champions
611,1,8,577.79,5,3,4,534,Loyal Customers
612,1,12,867.9300000000001,5,4,5,545,Champions
613,1,9,1338.47,5,3,5,535,Loyal Customers
614,103,12,1560.73,4,4,5,445,Champions
615,1,9,610.58,5,3,4,534,Loyal Customers
616,1,14,1397.24,5,4,5,545,Champions
617,1,13,1008.96,5,4,5,545,Champions
618,1,21,1819.75,5,4,5,545,Champions
619,1,6,503.46,5,3,4,534,Loyal Customers
620,1,15,1214.72,5,4,5,545,Champions
621,1,17,1910.6599999999999,5,4,5,545,Champions
622,1,11,804.92,5,4,5,545,Champions
623,156,7,467.09000000000003,4,3,4,434,Loyal Customers
624,1,14,905.16,5,4,5,545,Champions
625,1,12,1112.04,5,4,5,545,Champions
626,1,12,1049.52,5,4,5,545,Champions
627,1,13,777.6,5,4,4,544,Champions
628,1,8,731.1999999999999,5,3,4,534,Loyal Customers
629,1,11,1954.7800000000002,5,4,5,545,Champions
630,1,11,1189.23,5,4,5,545,Champions
631,91,12,1239.51,4,4,5,445,Champions
632,9,11,988.0699999999999,5,4,5,545,Champions
633,1,13,1558.5700000000002,5,4,5,545,Champions
634,407,9,905.05,3,3,5,335,Loyal Customers
635,501,6,667.73,3,3,4,334,Loyal Customers
636,46,7,501.41,5,3,4,534,Loyal Customers
637,1,9,1279.81,5,3,5,535,Loyal Customers
638,132,10,1039.82,4,4,5,445,Champions
639,1,18,1307.05,5,4,5,545,Champions
640,1,9,934.2,5,3,5,535,Loyal Customers
641,1,11,948.8000000000001,5,4,5,545,Champions
642,1,8,760.8299999999999,5,3,4,534,Loyal Customers
643,1,13,1238.88,5,4,5,545,Champions
644,294,9,694.19,4,3,4,434,Loyal Customers
645,1,12,923.6800000000001,5,4,5,545,Champions
646,1,14,1084.62,5,4,5,545,Champions
647,1,16,1473.5900000000001,5,4,5,545,Champions
648,13,11,813.63,5,4,5,545,Champions
649,1,15,1630.32,5,4,5,545,Champions
650,1,6,597.46,5,3,4,534,Loyal Customers
651,1,11,806.41,5,4,5,545,Champions
652,1,11,1017.07,5,4,5,545,Champions
653,1,13,1552.0,5,4,5,545,Champions
654,1,12,1076.92,5,4,5,545,Champions
655,1,15,1116.99,5,4,5,545,Champions
656,1,9,881.99,5,3,5,535,Loyal Customers
657,1,11,1389.67,5,4,5,545,Champions
658,118,17,1429.11,4,4,5,445,Champions
659,1,15,1753.01,5,4,5,545,Champions
660,27,14,1240.83,5,4,5,545,Champions
661,1,10,719.39,5,4,4,544,Champions
662,31,6,363.29,5,3,4,534,Loyal Customers
663,1,10,664.27,5,4,4,544,Champions
664,1,7,684.76,5,3,4,534,Loyal Customers
665,1,17,2263.84,5,4,5,545,Champions
666,49,13,1479.55,5,4,5,545,Champions
667,1,16,1627.9,5,4,5,545,Champions
668,132,9,518.9399999999999,4,3,4,434,Loyal Customers
669,1,13,1034.85,5,4,5,545,Champions
670,1,14,1315.57,5,4,5,545,Champions
671,1,13,952.88,5,4,5,545,Champions
672,1,13,1439.07,5,4,5,545,Champions
673,1,11,886.9,5,4,5,545,Champions
674,1,9,658.1300000000001,5,3,4,534,Loyal Customers
675,50,6,469.39,5,3,4,534,Loyal Customers
676,1,22,3052.65,5,4,5,545,Champions
677,1,16,1226.46,5,4,5,545,Champions
678,154,9,1391.3,4,3,5,435,Loyal Customers
679,1,22,2063.79,5,4,5,545,Champions
680,121,9,1026.49,4,3,5,435,Loyal Customers
681,1,14,1708.46,5,4,5,545,Champions
682,1,13,1784.15,5,4,5,545,Champions
683,1,15,1139.08,5,4,5,545,Champions
684,1,11,831.04,5,4,5,545,Champions
685,1,15,1423.53,5,4,5,545,Champions
686,1,13,1197.33,5,4,5,545,Champions
687,1,14,861.26,5,4,5,545,Champions
688,1,13,986.35,5,4,5,545,Champions
689,1,12,882.04,5,4,5,545,Champions
690,1,8,587.46,5,3,4,534,Loyal Customers
691,1,12,1013.19,5,4,5,545,Champions
692,1,12,1769.7399999999998,5,4,5,545,Champions
693,1,10,946.8199999999999,5,4,5,545,Champions
694,1,12,1437.62,5,4,5,545,Champions
695,243,5,466.43000000000006,4,3,4,434,Loyal Customers
696,1,9,674.4499999999999,5,3,4,534,Loyal Customers
697,1,12,987.8499999999999,5,4,5,545,Champions
698,1,10,1077.66,5,4,5,545,Champions
699,131,8,860.09,4,3,5,435,Loyal Customers
700,1,13,1063.43,5,4,5,545,Champions
701,7,9,735.72,5,3,4,534,Loyal Customers
702,238,3,305.83,4,2,4,424,Potential Loyalists
703,1,14,1638.44,5,4,5,545,Champions
704,1,11,1093.17,5,4,5,545,Champions
705,1,12,921.27,5,4,5,545,Champions
706,1,11,1548.32,5,4,5,545,Champions
707,119,8,1190.97,4,3,5,435,Loyal Customers
708,1,8,793.91,5,3,4,534,Loyal Customers
709,1,8,1002.78,5,3,5,535,Loyal Customers
710,1,22,2894.31,5,4,5,545,Champions
711,1,14,1250.77,5,4,5,545,Champions
712,1,10,739.87,5,4,4,544,Champions
713,1,9,891.7,5,3,5,535,Loyal Customers
714,1,13,1591.0,5,4,5,545,Champions
715,1,9,615.99,5,3,4,534,Loyal Customers
716,1,13,1150.3500000000001,5,4,5,545,Champions
717,1,13,1204.8,5,4,5,545,Champions
718,1,10,757.45,5,4,4,544,Champions
719,1,17,1923.45,5,4,5,545,Champions
720,1,8,951.4399999999999,5,3,5,535,Loyal Customers
721,1,12,763.85,5,4,4,544,Champions
722,44,3,416.40999999999997,5,2,4,524,Potential Loyalists
723,85,15,1622.27,4,4,5,445,Champions
724,1,11,817.69,5,4,5,545,Champions
725,1,14,1107.52,5,4,5,545,Champions
726,1,15,1431.35,5,4,5,545,Champions
727,1,16,1535.09,5,4,5,545,Champions
728,1,11,1445.76,5,4,5,545,Champions
729,109,10,853.23,4,4,5,445,Champions
730,1,11,1157.9099999999999,5,4,5,545,Champions
731,1,9,692.19,5,3,4,534,Loyal Customers
732,6,9,671.24,5,3,4,534,Loyal Customers
733,1,14,1045.3,5,4,5,545,Champions
734,1,11,714.72,5,4,4,544,Champions
735,1,14,1133.55,5,4,5,545,Champions
736,1,9,672.01,5,3,4,534,Loyal Customers
737,1,14,1026.4,5,4,5,545,Champions
738,1,12,1887.41,5,4,5,545,Champions
739,1,12,1133.85,5,4,5,545,Champions
740,1,15,972.0,5,4,5,545,Champions
741,1,11,933.62,5,4,5,545,Champions
742,1,14,842.6700000000001,5,4,5,545,Champions
743,1,10,1175.68,5,4,5,545,Champions
744,1,20,2102.33,5,4,5,545,Champions
745,1,14,1491.2,5,4,5,545,Champions
746,1,8,708.08,5,3,4,534,Loyal Customers
747,1,10,884.2,5,4,5,545,Champions
748,356,5,443.98999999999995,4,3,4,434,Loyal Customers
749,213,6,538.73,4,3,4,434,Loyal Customers
750,1,16,1030.1,5,4,5,545,Champions
751,1,11,1255.8899999999999,5,4,5,545,Champions
752,1,12,1265.97,5,4,5,545,Champions
753,333,9,839.14,4,3,5,435,Loyal Customers
754,89,9,882.47,4,3,5,435,Loyal Customers
755,1,10,777.33,5,4,4,544,Champions
756,1,11,1069.8,5,4,5,545,Champions
757,1,13,1470.13,5,4,5,545,Champions
758,1,13,1173.23,5,4,5,545,Champions
759,517,7,778.02,3,3,4,334,Loyal Customers
760,1,12,634.0799999999999,5,4,4,544,Champions
761,1,7,580.8199999999999,5,3,4,534,Loyal Customers
762,1,18,2176.31,5,4,5,545,Champions
763,1,16,1449.18,5,4,5,545,Champions
764,111,11,923.78,4,4,5,445,Champions
765,1,17,2134.14,5,4,5,545,Champions
766,1,15,1341.49,5,4,5,545,Champions
767,1,24,2466.2599999999998,5,4,5,545,Champions
768,33,6,576.44,5,3,4,534,Loyal Customers
769,199,10,839.9300000000001,4,4,5,445,Champions
770,1,17,1462.17,5,4,5,545,Champions
771,1,19,1679.83,5,4,5,545,Champions
772,1,17,1444.95,5,4,5,545,Champions
773,1,19,2566.4,5,4,5,545,Champions
774,1,10,949.74,5,4,5,545,Champions
775,1,13,1556.45,5,4,5,545,Champions
776,1,19,1881.09,5,4,5,545,Champions
777,324,10,1036.52,4,4,5,445,Champions
778,1,12,1095.38,5,4,5,545,Champions
779,1,15,1067.93,5,4,5,545,Champions
780,1,13,1324.9,5,4,5,545,Champions
781,1,9,823.1899999999999,5,3,5,535,Loyal Customers
782,1,17,1981.1,5,4,5,545,Champions
783,203,10,879.9200000000001,4,4,5,445,Champions
784,1,21,2183.68,5,4,5,545,Champions
785,1,13,1166.89,5,4,5,545,Champions
786,380,9,625.18,3,3,4,334,Loyal Customers
787,1,19,1506.03,5,4,5,545,Champions
788,161,8,522.48,4,3,4,434,Loyal Customers
789,137,11,1182.51,4,4,5,445,Champions
790,1,17,1965.06,5,4,5,545,Champions
791,1,12,872.64,5,4,5,545,Champions
792,1,11,1222.38,5,4,5,545,Champions
793,1,11,1153.6,5,4,5,545,Champions
794,1,14,1446.04,5,4,5,545,Champions
795,1,14,881.91,5,4,5,545,Champions
796,358,8,747.51,4,3,4,434,Loyal Customers
797,216,8,1039.55,4,3,5,435,Loyal Customers
798,1,11,1258.92,5,4,5,545,Champions
799,1,5,306.1,5,3,4,534,Loyal Customers
800,1,9,1031.1,5,3,5,535,Loyal Customers
801,1,16,1254.27,5,4,5,545,Champions
802,476,7,472.82,3,3,4,334,Loyal Customers
803,1,13,1402.95,5,4,5,545,Champions
804,211,14,1402.46,4,4,5,445,Champions
805,1,9,712.39,5,3,4,534,Loyal Customers
806,153,8,897.87,4,3,5,435,Loyal Customers
807,147,10,885.63,4,4,5,445,Champions
808,1,11,1476.58,5,4,5,545,Champions
809,1,11,1092.01,5,4,5,545,Champions
810,8,10,1508.8600000000001,5,4,5,545,Champions
811,1,12,1261.26,5,4,5,545,Champions
812,1,10,833.16,5,4,5,545,Champions
813,267,14,1601.55,4,4,5,445,Champions
814,1,9,826.77,5,3,5,535,Loyal Customers
815,1,9,1473.65,5,3,5,535,Loyal Customers
816,1,13,1151.17,5,4,5,545,Champions
817,1,14,1544.78,5,4,5,545,Champions
818,62,10,645.73,5,4,4,544,Champions
819,1,12,999.94,5,4,5,545,Champions
820,1,11,927.21,5,4,5,545,Champions
821,1,5,514.05,5,3,4,534,Loyal Customers
822,186,9,865.24,4,3,5,435,Loyal Customers
823,1,13,1453.1200000000001,5,4,5,545,Champions
824,1,11,627.79,5,4,4,544,Champions
825,1,13,1603.8,5,4,5,545,Champions
826,28,14,1223.74,5,4,5,545,Champions
827,1,9,797.6,5,3,5,535,Loyal Customers
828,1,16,1774.52,5,4,5,545,Champions
829,1,12,946.04,5,4,5,545,Champions
830,1,9,895.54,5,3,5,535,Loyal Customers
831,237,5,358.33,4,3,4,434,Loyal Customers
832,1,8,903.33,5,3,5,535,Loyal Customers
833,1,14,1261.26,5,4,5,545,Champions
834,1,6,233.58999999999997,5,3,3,533,Loyal Customers
835,1,8,840.05,5,3,5,535,Loyal Customers
836,1,9,574.0999999999999,5,3,4,534,Loyal Customers
837,1,13,1179.43,5,4,5,545,Champions
838,1,14,1223.65,5,4,5,545,Champions
839,1,10,890.06,5,4,5,545,Champions
840,1,14,1313.34,5,4,5,545,Champions
841,1,11,1269.1499999999999,5,4,5,545,Champions
842,1,11,1112.8899999999999,5,4,5,545,Champions
843,1,8,1054.76,5,3,5,535,Loyal Customers
844,1,12,1049.3999999999999,5,4,5,545,Champions
845,1,5,357.17,5,3,4,534,Loyal Customers
846,1,5,529.57,5,3,4,534,Loyal Customers
847,1,13,1709.08,5,4,5,545,Champions
848,1,16,1523.3500000000001,5,4,5,545,Champions
849,1,20,1775.02,5,4,5,545,Champions
850,141,10,1157.87,4,4,5,445,Champions
851,1,4,375.19,5,3,4,534,Loyal Customers
852,36,17,1444.49,5,4,5,545,Champions
853,134,10,958.5799999999999,4,4,5,445,Champions
854,1,11,1494.51,5,4,5,545,Champions
855,1,9,852.39,5,3,5,535,Loyal Customers
856,1,7,1152.91,5,3,5,535,Loyal Customers
857,116,6,706.8299999999999,4,3,4,434,Loyal Customers
858,1,13,1439.34,5,4,5,545,Champions
859,1,13,1556.21,5,4,5,545,Champions
860,43,11,1567.91,5,4,5,545,Champions
861,1,13,1359.71,5,4,5,545,Champions
862,178,7,702.74,4,3,4,434,Loyal Customers
863,1,13,1154.02,5,4,5,545,Champions
864,1,15,1722.3400000000001,5,4,5,545,Champions
865,1,12,1544.17,5,4,5,545,Champions
866,1,6,408.88,5,3,4,534,Loyal Customers
867,2,9,881.6,5,3,5,535,Loyal Customers
868,1,17,2252.57,5,4,5,545,Champions
869,1,9,812.73,5,3,5,535,Loyal Customers
870,1,15,1541.14,5,4,5,545,Champions
871,1,14,1483.57,5,4,5,545,Champions
872,1,11,950.42,5,4,5,545,Champions
873,103,8,962.6999999999999,4,3,5,435,Loyal Customers
874,1,12,1412.13,5,4,5,545,Champions
875,1,15,1398.83,5,4,5,545,Champions
876,1,11,957.95,5,4,5,545,Champions
877,122,10,1120.97,4,4,5,445,Champions
878,1,14,1386.46,5,4,5,545,Champions
879,1,14,1139.71,5,4,5,545,Champions
880,360,5,456.99,4,3,4,434,Loyal Customers
881,1,12,1199.6,5,4,5,545,Champions
882,98,8,466.69,4,3,4,434,Loyal Customers
883,1,9,1118.48,5,3,5,535,Loyal Customers
884,1,9,592.04,5,3,4,534,Loyal Customers
885,1,6,822.82,5,3,5,535,Loyal Customers
886,1,12,1002.75,5,4,5,545,Champions
887,1,7,524.53,5,3,4,534,Loyal Customers
888,1,12,1284.48,5,4,5,545,Champions
889,1,12,1055.96,5,4,5,545,Champions
890,137,9,724.9,4,3,4,434,Loyal Customers
891,1,8,735.76,5,3,4,534,Loyal Customers
892,1,11,1189.47,5,4,5,545,Champions
893,1,10,729.7900000000001,5,4,4,544,Champions
894,1,11,951.7,5,4,5,545,Champions
895,1,9,998.24,5,3,5,535,Loyal Customers
896,495,6,668.1700000000001,3,3,4,334,Loyal Customers
897,158,12,1505.27,4,4,5,445,Champions
898,1,11,880.6899999999999,5,4,5,545,Champions
899,1,12,1086.3,5,4,5,545,Champions
900,1,14,1950.5700000000002,5,4,5,545,Champions
901,1,7,739.96,5,3,4,534,Loyal Customers
902,39,8,842.8199999999999,5,3,5,535,Loyal Customers
903,1,13,1160.98,5,4,5,545,Champions
904,1,13,688.66,5,4,4,544,Champions
905,1,14,1197.89,5,4,5,545,Champions
906,1,13,1122.93,5,4,5,545,Champions
907,94,10,934.59,4,4,5,445,Champions
908,1,17,1515.07,5,4,5,545,Champions
909,56,15,1297.93,5,4,5,545,Champions
910,1,5,381.81,5,3,4,534,Loyal Customers
911,1,14,1181.09,5,4,5,545,Champions
912,1,10,843.51,5,4,5,545,Champions
913,1,7,511.05,5,3,4,534,Loyal Customers
914,1,9,880.8399999999999,5,3,5,535,Loyal Customers
915,1,16,1590.19,5,4,5,545,Champions
916,1,13,1344.22,5,4,5,545,Champions
917,1,14,1784.98,5,4,5,545,Champions
918,1,10,1055.51,5,4,5,545,Champions
919,1,15,1152.65,5,4,5,545,Champions
920,1,10,1015.7,5,4,5,545,Champions
921,1,8,612.89,5,3,4,534,Loyal Customers
922,1,14,1356.51,5,4,5,545,Champions
923,1,17,1914.84,5,4,5,545,Champions
924,269,9,769.48,4,3,4,434,Loyal Customers
925,1,9,885.0999999999999,5,3,5,535,Loyal Customers
926,28,8,713.2,5,3,4,534,Loyal Customers
927,1,12,1787.48,5,4,5,545,Champions
928,1,15,1663.41,5,4,5,545,Champions
929,1,6,680.63,5,3,4,534,Loyal Customers
930,1,6,742.3900000000001,5,3,4,534,Loyal Customers
931,1,14,1127.39,5,4,5,545,Champions
932,1,16,1520.71,5,4,5,545,Champions
933,189,4,350.21,4,3,4,434,Loyal Customers
934,1,16,1967.56,5,4,5,545,Champions
935,1,9,704.98,5,3,4,534,Loyal Customers
936,85,13,1409.0,4,4,5,445,Champions
937,425,8,627.92,3,3,4,334,Loyal Customers
938,1,6,498.49,5,3,4,534,Loyal Customers
939,48,11,1850.48,5,4,5,545,Champions
940,348,11,924.65,4,4,5,445,Champions
941,1,19,2128.88,5,4,5,545,Champions
942,129,8,773.49,4,3,4,434,Loyal Customers
943,117,14,1185.53,4,4,5,445,Champions
944,1,11,1129.3799999999999,5,4,5,545,Champions
945,261,10,897.52,4,4,5,445,Champions
946,1,10,651.24,5,4,4,544,Champions
947,1,12,1329.43,5,4,5,545,Champions
948,59,11,946.81,5,4,5,545,Champions
949,1,6,456.81,5,3,4,534,Loyal Customers
950,1,14,1364.29,5,4,5,545,Champions
951,1,11,884.49,5,4,5,545,Champions
952,1,9,792.85,5,3,4,534,Loyal Customers
953,77,14,1563.41,4,4,5,445,Champions
954,1,7,553.12,5,3,4,534,Loyal Customers
955,1,8,1343.0,5,3,5,535,Loyal Customers
956,1,12,1241.04,5,4,5,545,Champions
957,1,10,1174.65,5,4,5,545,Champions
958,290,11,1476.65,4,4,5,445,Champions
959,1,11,1167.58,5,4,5,545,Champions
960,1,13,998.3000000000001,5,4,5,545,Champions
961,1,13,1711.02,5,4,5,545,Champions
962,1,14,1234.9,5,4,5,545,Champions
963,77,8,780.97,4,3,4,434,Loyal Customers
964,1,12,669.2099999999999,5,4,4,544,Champions
965,1,15,1310.81,5,4,5,545,Champions
966,1,9,1140.35,5,3,5,535,Loyal Customers
967,405,10,775.56,3,4,4,344,Loyal Customers
968,140,13,1303.54,4,4,5,445,Champions
969,1,12,1428.8300000000002,5,4,5,545,Champions
970,1,14,1701.77,5,4,5,545,Champions
971,1,16,2004.81,5,4,5,545,Champions
972,143,9,597.13,4,3,4,434,Loyal Customers
973,1,8,756.78,5,3,4,534,Loyal Customers
974,1,10,1027.9,5,4,5,545,Champions
975,1,12,891.62,5,4,5,545,Champions
976,1,10,715.88,5,4,4,544,Champions
977,1,12,1291.08,5,4,5,545,Champions
978,1,9,653.99,5,3,4,534,Loyal Customers
979,1,18,1791.76,5,4,5,545,Champions
980,1,12,1451.58,5,4,5,545,Champions
981,1,13,1160.3899999999999,5,4,5,545,Champions
982,1,10,956.48,5,4,5,545,Champions
983,1,15,1311.8799999999999,5,4,5,545,Champions
984,1,15,1636.21,5,4,5,545,Champions
985,1,13,792.18,5,4,4,544,Champions
986,1,11,1278.21,5,4,5,545,Champions
987,1,14,1081.94,5,4,5,545,Champions
988,1,16,1518.52,5,4,5,545,Champions
989,1,15,1838.55,5,4,5,545,Champions
990,1,10,912.83,5,4,5,545,Champions
991,330,6,497.24,4,3,4,434,Loyal Customers
992,1,12,1100.57,5,4,5,545,Champions
993,416,10,1007.22,3,4,5,345,Loyal Customers
994,1,16,1233.95,5,4,5,545,Champions
995,1,14,1604.21,5,4,5,545,Champions
996,1,8,700.47,5,3,4,534,Loyal Customers
997,1,10,849.4399999999999,5,4,5,545,Champions
998,1,9,824.44,5,3,5,535,Loyal Customers
999,276,8,709.24,4,3,4,434,Loyal Customers
1000,1,9,645.4499999999999,5,3,4,534,Loyal Customers
1001,1,9,970.79,5,3,5,535,Loyal Customers
1002,1,10,817.17,5,4,5,545,Champions
1003,376,9,896.42,4,3,5,435,Loyal Customers
1004,167,6,939.97,4,3,5,435,Loyal Customers
1005,1,14,1010.9200000000001,5,4,5,545,Champions
1006,1,14,1383.09,5,4,5,545,Champions
1007,1,10,1385.59,5,4,5,545,Champions
1008,1,15,1157.19,5,4,5,545,Champions
1009,172,5,515.89,4,3,4,434,Loyal Customers
1010,1,10,1164.64,5,4,5,545,Champions
1011,1,9,880.0999999999999,5,3,5,535,Loyal Customers
1012,1,6,684.05,5,3,4,534,Loyal Customers
1013,1,11,963.56,5,4,5,545,Champions
1014,1,10,879.49,5,4,5,545,Champions
1015,1,10,717.9,5,4,4,544,Champions
1016,1,13,1511.79,5,4,5,545,Champions
1017,1,13,1523.72,5,4,5,545,Champions
1018,1,9,1291.38,5,3,5,535,Loyal Customers
1019,1,13,1098.81,5,4,5,545,Champions
1020,1,13,1151.92,5,4,5,545,Champions
1021,1,15,1252.16,5,4,5,545,Champions
1022,1,11,775.98,5,4,4,544,Champions
1023,211,7,707.02,4,3,4,434,Loyal Customers
1024,1,12,1054.6200000000001,5,4,5,545,Champions
1025,6,14,1774.03,5,4,5,545,Champions
1026,327,13,1806.28,4,4,5,445,Champions
1027,1,15,1531.72,5,4,5,545,Champions
1028,1,12,1406.96,5,4,5,545,Champions
1029,1,13,1085.98,5,4,5,545,Champions
1030,1,10,1036.47,5,4,5,545,Champions
1031,199,15,1260.95,4,4,5,445,Champions
1032,1,12,1098.46,5,4,5,545,Champions
1033,1,12,646.21,5,4,4,544,Champions
1034,1,14,956.1899999999999,5,4,5,545,Champions
1035,1,7,669.27,5,3,4,534,Loyal Customers
1036,1,8,648.89,5,3,4,534,Loyal Customers
1037,1,9,716.05,5,3,4,534,Loyal Customers
1038,209,7,516.99,4,3,4,434,Loyal Customers
1039,1,9,867.5899999999999,5,3,5,535,Loyal Customers
1040,1,12,1497.86,5,4,5,545,Champions
1041,264,12,893.85,4,4,5,445,Champions
1042,1,10,1131.37,5,4,5,545,Champions
1043,1,13,1132.67,5,4,5,545,Champions
1044,1,12,782.3,5,4,4,544,Champions
1045,1,13,1471.45,5,4,5,545,Champions
1046,1,9,970.55,5,3,5,535,Loyal Customers
1047,1,12,761.89,5,4,4,544,Champions
1048,1,9,864.11,5,3,5,535,Loyal Customers
1049,106,18,2026.4,4,4,5,445,Champions
1050,1,10,1089.53,5,4,5,545,Champions
1051,148,7,741.76,4,3,4,434,Loyal Customers
1052,1,13,1516.8,5,4,5,545,Champions
1053,1,13,1344.87,5,4,5,545,Champions
1054,1,16,890.38,5,4,5,545,Champions
1055,1,11,734.43,5,4,4,544,Champions
1056,1,11,1142.85,5,4,5,545,Champions
1057,1,12,793.44,5,4,4,544,Champions
1058,1,11,694.35,5,4,4,544,Champions
1059,387,9,1048.72,3,3,5,335,Loyal Customers
1060,1,17,1624.91,5,4,5,545,Champions
1061,144,8,664.95,4,3,4,434,Loyal Customers
1062,1,12,782.15,5,4,4,544,Champions
1063,1,12,1034.8,5,4,5,545,Champions
1064,1,14,1395.99,5,4,5,545,Champions
1065,1,10,910.6800000000001,5,4,5,545,Champions
1066,1,15,1362.62,5,4,5,545,Champions
1067,1,11,1002.18,5,4,5,545,Champions
1068,1,17,2494.91,5,4,5,545,Champions
1069,1,14,1106.43,5,4,5,545,Champions
1070,1,18,1877.41,5,4,5,545,Champions
1071,1,9,820.53,5,3,5,535,Loyal Customers
1072,1,20,1687.16,5,4,5,545,Champions
1073,1,14,1265.91,5,4,5,545,Champions
1074,1,10,808.83,5,4,5,545,Champions
1075,1,15,1592.73,5,4,5,545,Champions
1076,1,11,1041.7,5,4,5,545,Champions
1077,1,9,1261.45,5,3,5,535,Loyal Customers
1078,263,5,379.77,4,3,4,434,Loyal Customers
1079,1,10,874.55,5,4,5,545,Champions
1080,1,8,760.28,5,3,4,534,Loyal Customers
1081,1,12,1306.75,5,4,5,545,Champions
1082,1,17,1632.7800000000002,5,4,5,545,Champions
1083,334,10,642.6,4,4,4,444,Champions
1084,1,11,1157.93,5,4,5,545,Champions
1085,1,10,995.76,5,4,5,545,Champions
1086,1,14,1605.92,5,4,5,545,Champions
1087,129,6,564.14,4,3,4,434,Loyal Customers
1088,1,9,847.31,5,3,5,535,Loyal Customers
1089,1,12,1238.93,5,4,5,545,Champions
1090,1,10,1553.92,5,4,5,545,Champions
1091,1,11,1116.6499999999999,5,4,5,545,Champions
1092,1,14,1424.74,5,4,5,545,Champions
1093,1,12,944.8,5,4,5,545,Champions
1094,1,13,1497.3,5,4,5,545,Champions
1095,1,18,1589.96,5,4,5,545,Champions
1096,1,9,1207.6200000000001,5,3,5,535,Loyal Customers
1097,1,14,1145.78,5,4,5,545,Champions
1098,1,12,1254.09,5,4,5,545,Champions
1099,1,14,1269.22,5,4,5,545,Champions
1100,1,12,799.47,5,4,5,545,Champions
1101,1,12,1047.16,5,4,5,545,Champions
1102,204,11,818.92,4,4,5,445,Champions
1103,1,7,631.7,5,3,4,534,Loyal Customers
1104,563,6,538.13,3,3,4,334,Loyal Customers
1105,1,9,773.64,5,3,4,534,Loyal Customers
1106,1,12,1441.39,5,4,5,545,Champions
1107,1,10,923.74,5,4,5,545,Champions
1108,1,11,1705.63,5,4,5,545,Champions
1109,1,12,1381.52,5,4,5,545,Champions
1110,1,10,901.49,5,4,5,545,Champions
1111,1,11,1030.18,5,4,5,545,Champions
1112,42,9,813.3,5,3,5,535,Loyal Customers
1113,242,11,911.23,4,4,5,445,Champions
1114,1,10,1039.94,5,4,5,545,Champions
1115,29,11,1439.13,5,4,5,545,Champions
1116,48,9,698.54,5,3,4,534,Loyal Customers
1117,1,18,2678.16,5,4,5,545,Champions
1118,1,13,1099.94,5,4,5,545,Champions
1119,1,14,1527.66,5,4,5,545,Champions
1120,1,5,585.78,5,3,4,534,Loyal Customers
1121,1,14,1304.84,5,4,5,545,Champions
1122,1,17,2106.92,5,4,5,545,Champions
1123,14,11,1014.0400000000001,5,4,5,545,Champions
1124,1,10,619.89,5,4,4,544,Champions
1125,1,18,2269.59,5,4,5,545,Champions
1126,1,13,1430.78,5,4,5,545,Champions
1127,54,10,1303.81,5,4,5,545,Champions
1128,1,9,931.14,5,3,5,535,Loyal Customers
1129,1,11,1268.64,5,4,5,545,Champions
1130,1,11,1040.52,5,4,5,545,Champions
